99+88	70+25,78+50,15+12,68+85,95+33,35+76,25+13,16+46,55+55,42+77,25+23,56+20,58+82,77+55,36+91,59+68,31+81,66+46,96+46,74+77,63+24,73+90,63+88,91+27,34+81,39+45,55+62,72+38,58+32,52+55,28+51,58+61
54+40	34+75,37+47,13+15,84+61,25+43,28+19,53+50,26+61,89+35,84+60,83+53,87+53,24+50,92+39,19+40,42+52,59+70,21+55,60+91,57+82,89+15,82+89,68+57,21+33,83+30,14+61,17+74,59+57,51+97,55+52,10+77,10+37
29+22	82+76,77+31,52+55,18+53,57+46,54+76,72+96,81+16,60+79,97+28,23+44,46+72,79+48,89+19,20+62,81+24,53+68,69+71,74+79,70+10,79+33,94+29,45+19,70+64,57+58,55+14,91+39,36+57,55+78,50+41,40+53,57+14
73+44	59+48,24+34,36+67,54+14,34+18,40+57,63+42,72+76,27+93,46+13,41+82,21+30,86+49,78+99,69+73,70+73,62+90,66+19,36+79,87+65,52+58,10+89,96+66,27+99,56+13,36+82,26+52,53+92,35+90,79+52,89+36,71+35
18+96	19+97,45+65,76+17,88+68,72+19,31+42,56+86,22+52,54+55,89+60,32+95,47+77,46+45,48+86,38+17,68+36,22+25,55+94,18+84,83+81,93+97,25+91,55+10,88+68,62+89,72+20,61+31,53+48,96+15,98+84,35+46,47+95
11+74	14+69,59+86,71+71,22+73,84+85,51+75,47+58,88+49,48+24,31+61,94+84,24+26,24+87,53+69,25+27,89+72,63+36,42+21,35+18,81+11,15+28,39+93,76+10,27+35,31+96,36+91,30+32,48+52,55+31,27+53,57+39,87+11
29+63	27+77,23+68,87+82,22+31,29+15,94+31,45+51,25+78,57+23,39+93,18+56,43+86,99+73,82+60,44+48,60+71,82+40,47+92,49+84,45+39,86+62,84+40,62+58,72+33,15+75,84+85,40+15,94+63,25+61,52+96,82+72,86+75
94+43	97+10,31+56,17+96,82+23,96+26,52+75,88+71,32+66,15+56,99+21,51+35,20+95,45+43,49+80,10+76,46+70,21+75,85+35,99+38,18+74,99+47,77+43,86+53,66+52,39+32,64+31,99+83,35+38,69+94,92+23,40+70,31+14
28+55	24+48,75+29,33+25,48+33,40+38,52+66,29+11,54+95,29+12,68+95,13+43,74+38,86+40,43+74,31+52,51+75,26+54,48+92,92+10,51+43,53+53,35+86,48+40,57+95,73+75,49+67,31+41,49+51,64+44,82+22,11+24,56+11
45+84	12+24,34+10,59+10,62+18,35+33,10+56,76+62,20+13,87+82,70+28,98+67,24+84,28+34,64+56,19+37,34+72,60+21,69+92,11+69,77+34,96+54,13+12,63+45,61+61,97+68,56+92,33+85,64+88,36+43,45+78,61+30,62+34
32+18	79+25,90+90,30+25,17+60,93+32,92+56,80+50,35+68,79+87,92+71,67+87,24+46,36+71,66+11,75+47,89+20,71+73,96+30,37+38,54+77,15+55,80+20,26+67,84+89,16+76,80+96,96+47,24+82,60+57,17+93,60+87,86+48
95+69	43+47,98+53,26+10,44+38,64+86,30+57,30+74,54+79,19+89,65+37,25+66,13+26,73+89,35+26,62+84,19+28,80+62,57+74,66+88,61+98,43+36,78+78,94+10,26+88,69+68,33+17,98+90,68+93,44+49,92+93,26+87,22+54
12+72	58+82,75+25,94+34,81+32,92+68,87+56,99+72,90+38,95+53,17+73,67+78,78+73,39+68,20+93,93+80,20+31,26+85,51+74,47+43,56+11,60+36,52+83,77+66,11+37,35+19,71+50,74+12,42+22,42+69,94+89,67+73,48+54
38+22	31+38,52+19,23+29,94+49,49+45,65+22,40+54,31+54,18+51,74+11,83+67,94+29,79+45,54+74,76+84,77+58,35+77,71+44,45+92,39+67,21+53,32+24,25+13,21+50,76+45,76+51,27+12,51+51,21+61,62+92,73+45,79+24
47+43	61+12,39+67,91+39,23+32,45+91,78+32,34+68,47+42,59+15,18+52,27+38,31+33,52+78,74+82,69+56,65+50,85+99,38+35,17+88,15+13,73+43,97+86,47+64,75+18,95+71,43+57,13+75,45+61,65+16,33+46,39+40,79+72
33+75	75+55,47+33,64+16,15+94,90+14,97+42,57+71,32+27,61+49,94+18,54+23,91+42,32+69,91+87,26+74,82+46,62+95,97+69,25+30,81+95,95+66,88+29,29+92,72+11,47+99,91+34,26+41,47+30,89+40,27+84,76+99,57+89
37+29	99+48,59+45,60+95,60+64,27+91,95+61,94+10,57+74,50+36,88+32,80+50,94+25,89+62,77+45,77+38,18+95,48+46,30+43,48+98,97+70,65+73,40+17,10+61,56+76,22+53,96+70,67+85,62+65,36+90,40+91,27+52,93+12
18+67	96+95,66+76,40+85,71+35,90+55,71+19,39+58,14+79,68+62,58+68,39+95,20+15,97+50,61+84,52+63,79+98,98+32,94+22,89+53,82+57,68+83,60+14,93+49,78+10,69+53,19+63,58+70,27+85,10+80,75+70,52+20,87+32
84+13	70+52,82+41,24+50,28+16,33+69,35+79,25+35,85+82,78+15,67+44,10+93,18+36,55+31,24+82,94+89,29+46,13+39,42+72,81+16,28+35,72+79,59+93,61+95,91+26,80+44,27+89,18+70,32+64,68+94,63+42,34+14,11+10
92+87	13+50,94+90,48+65,69+12,98+13,97+75,50+42,84+95,99+95,26+19,60+47,13+40,33+74,93+79,84+59,65+69,57+27,88+73,69+26,42+65,18+24,29+93,10+20,47+96,42+78,78+74,73+61,83+91,51+99,47+63,57+85,32+72
95+24	73+46,13+78,49+69,27+35,45+45,39+70,39+78,57+78,66+52,33+95,23+60,59+16,42+66,59+27,98+38,26+10,31+85,13+52,48+84,54+36,77+95,97+27,48+38,63+94,37+30,96+50,95+75,29+68,19+91,45+49,49+91,90+34
39+73	18+30,57+17,55+57,97+11,75+47,82+87,61+13,32+97,27+38,18+30,16+62,31+12,64+80,64+53,98+45,74+87,44+39,92+81,24+62,55+79,81+75,77+23,64+37,47+91,32+17,79+38,81+36,85+29,47+64,32+74,47+72,38+21
64+70	91+33,80+10,48+51,63+58,14+45,98+95,57+58,87+87,42+50,17+36,73+34,32+48,48+63,68+85,47+78,84+29,38+32,39+97,24+96,73+73,97+71,93+45,23+25,95+66,85+53,99+43,81+68,28+51,67+81,56+98,44+31,71+67
40+63	38+78,62+65,21+42,85+21,77+99,10+78,72+38,79+89,29+61,79+93,18+76,69+96,84+82,96+59,24+30,54+70,64+73,50+77,63+56,65+23,62+94,60+67,54+55,97+37,58+47,77+13,54+95,54+71,53+88,37+55,87+40,19+73
67+44	14+78,46+18,79+65,46+70,93+75,98+67,94+82,77+31,42+88,39+58,60+36,56+62,75+33,69+34,38+78,15+26,31+98,10+21,61+95,37+41,18+77,90+54,83+93,67+91,23+78,64+15,70+72,22+58,58+46,60+14,77+17,67+27
62+50	93+94,82+31,70+89,87+24,91+74,44+27,79+91,73+96,61+48,17+23,59+36,52+12,91+77,42+58,66+33,89+39,47+68,72+47,51+91,92+53,84+15,61+16,20+20,22+20,89+86,35+70,27+32,79+16,15+38,60+85,77+59,34+88
69+90	25+72,35+14,20+88,41+32,22+13,46+72,42+58,98+93,22+43,50+22,97+53,93+92,71+88,68+30,75+81,97+75,12+71,19+73,93+11,54+65,42+97,91+71,81+66,10+62,79+40,73+29,60+64,63+46,41+48,99+40,73+99,82+99
35+17	26+78,89+13,42+61,45+61,82+82,70+72,33+45,68+97,43+93,77+78,28+68,70+15,90+63,49+69,27+67,91+90,23+31,59+93,85+39,84+87,27+49,74+43,14+24,81+90,83+76,41+10,67+29,95+40,45+37,62+34,29+47,67+19
10+40	49+70,78+27,54+41,11+35,24+23,33+71,28+73,13+66,94+18,81+90,20+67,74+89,23+30,98+83,68+89,64+73,71+68,36+39,62+52,43+44,47+35,73+43,33+31,54+12,93+78,67+33,59+35,13+16,65+46,32+64,76+24,41+63
13+61	66+51,56+57,58+93,32+99,84+44,65+30,17+81,86+67,72+26,10+11,25+18,88+30,78+75,94+71,55+12,96+32,69+11,63+46,84+75,41+72,61+70,74+64,42+83,32+39,63+51,75+15,20+14,12+20,70+79,54+13,13+58,35+29
15+72	72+13,78+75,68+44,37+89,94+84,73+63,14+11,97+14,17+49,40+15,77+33,78+23,80+32,79+39,81+31,97+12,37+63,17+72,16+65,96+82,18+85,94+85,58+46,50+64,85+81,88+46,84+17,73+59,42+70,79+37,35+13,38+53
47+72	60+99,26+10,69+51,22+76,41+19,77+78,67+47,76+63,53+73,16+89,23+65,74+74,93+57,58+61,20+34,76+98,91+20,37+28,40+67,50+29,23+92,35+79,36+77,43+16,33+47,59+13,33+15,18+44,23+43,44+64,20+91,97+30
64+35	99+29,99+83,45+22,42+60,30+10,26+82,93+93,40+49,12+78,95+18,88+52,23+16,20+30,50+66,47+41,91+31,91+12,27+83,95+14,30+71,38+44,85+19,22+96,40+81,95+88,67+27,50+25,17+22,72+22,59+84,82+50,93+88
76+16	86+83,78+27,14+80,66+77,73+45,65+60,55+36,66+98,70+17,23+76,89+99,43+55,14+87,82+83,59+24,51+79,29+79,21+50,48+98,29+75,29+37,36+77,77+18,79+73,87+11,25+75,37+49,26+88,96+69,70+18,13+57,69+69
58+97	31+37,59+14,85+42,35+89,13+97,37+96,89+77,41+72,25+61,11+84,44+90,87+58,57+14,41+31,12+66,23+36,34+42,50+69,55+73,46+63,54+83,43+21,81+11,52+56,94+42,69+87,31+96,90+83,85+52,93+63,11+92,62+68
19+26	64+81,61+69,14+37,18+82,70+17,45+54,14+74,78+70,60+45,96+17,92+65,91+94,32+75,70+36,19+63,71+58,56+62,23+62,59+55,62+21,54+45,35+95,59+78,40+55,92+13,16+95,35+65,57+68,29+66,66+44,40+17,84+69
72+18	94+93,78+77,29+30,35+95,48+79,58+68,33+64,60+21,74+69,28+56,74+96,71+83,79+82,56+85,84+38,60+78,88+24,30+60,62+92,14+80,63+26,89+70,33+73,12+79,13+48,95+92,84+98,62+94,66+23,93+59,14+48,56+26
39+92	50+58,92+26,19+67,69+90,61+93,22+32,25+70,35+95,76+27,55+99,68+96,92+42,97+35,75+42,92+62,86+85,63+63,84+33,19+58,97+51,57+49,92+16,85+19,71+22,67+56,36+56,75+44,14+12,51+16,78+24,18+55,14+10
25+42	35+19,76+27,92+57,76+87,93+30,37+38,90+95,51+90,35+82,59+32,32+60,23+59,12+27,20+84,31+64,40+36,23+13,19+89,16+54,23+49,36+78,32+65,22+67,94+99,79+86,88+71,39+83,76+18,37+11,95+44,65+57,16+21
40+38	10+31,61+28,91+68,68+23,61+39,30+59,45+95,17+62,32+59,51+39,72+58,60+15,16+35,39+58,82+99,34+78,11+44,12+15,30+70,47+46,19+39,99+72,63+86,90+33,23+45,29+32,16+20,34+35,97+28,93+67,19+49,98+20
31+79	71+88,66+92,16+41,68+47,62+89,93+57,63+43,83+55,40+12,74+43,82+23,77+52,62+51,15+23,10+12,19+96,85+27,33+84,84+53,42+74,68+12,59+17,92+52,78+99,93+36,14+38,54+12,11+38,51+24,47+58,49+90,48+41
29+82	49+65,38+77,52+98,99+58,78+51,57+70,69+48,50+57,54+60,68+92,81+12,46+63,52+68,24+48,68+23,19+19,84+49,68+39,63+96,74+52,94+31,27+87,58+96,22+23,47+46,27+11,61+47,73+33,59+67,30+29,33+62,70+73
14+66	75+89,29+37,97+43,81+97,16+44,19+14,61+77,70+14,46+98,79+25,81+59,73+51,79+55,15+93,33+14,55+13,86+50,76+97,88+10,44+35,17+93,95+65,90+73,83+90,20+58,11+55,37+72,92+77,76+22,92+93,82+89,20+83
10+81	92+30,70+17,93+69,43+41,94+21,80+35,35+18,41+88,53+71,76+45,51+27,48+87,94+41,77+14,47+92,14+56,62+51,86+15,19+48,67+31,35+74,22+41,31+84,48+19,50+19,11+18,66+83,39+90,52+55,55+88,38+22,84+83
64+37	92+15,60+89,52+43,17+47,67+86,22+89,61+46,40+13,71+52,41+15,32+40,57+84,73+86,72+41,26+35,42+71,75+11,24+90,73+49,75+81,33+85,22+98,19+77,58+57,31+15,87+63,52+72,39+25,42+10,32+50,70+39,91+91
48+62	48+98,62+35,54+12,94+63,82+59,34+44,93+48,67+19,82+18,79+68,13+73,70+27,42+91,93+74,95+57,66+82,10+10,22+23,35+97,96+86,84+64,41+25,75+20,11+70,34+10,18+57,55+35,28+75,12+73,83+62,13+97,57+86
75+57	78+14,66+52,51+91,32+23,72+12,37+57,22+80,84+10,91+93,21+85,17+65,20+91,36+61,67+29,53+33,57+28,37+47,45+36,32+93,92+55,41+10,79+12,69+68,32+43,38+40,22+65,12+38,72+77,70+66,31+17,70+49,97+50
70+58	96+80,86+20,85+96,54+20,62+80,83+93,34+95,56+76,51+69,14+51,16+60,15+26,44+87,99+28,87+64,28+15,12+59,54+92,15+69,11+19,65+12,57+48,75+45,37+30,17+92,54+89,65+96,54+95,85+16,80+90,49+41,65+24
58+80	18+21,16+90,19+45,23+58,53+42,78+93,81+80,14+43,70+71,54+15,19+24,48+96,48+18,13+56,18+75,61+60,54+48,13+21,71+47,38+51,65+52,64+93,65+24,60+98,75+77,67+48,86+64,99+80,83+79,71+30,13+99,92+67
99+94	68+42,22+62,82+34,55+41,63+65,24+36,43+24,26+77,53+79,39+51,20+31,97+83,72+36,46+97,39+68,73+67,60+23,21+82,58+55,18+68,85+24,57+67,83+27,43+65,24+34,64+92,92+33,78+94,98+75,73+21,88+88,28+70
17+71	60+62,62+88,31+64,24+56,99+48,63+67,53+44,96+12,39+12,83+35,25+81,35+49,60+80,23+61,57+77,16+89,40+36,87+10,38+18,98+26,71+77,29+93,88+18,16+60,15+38,41+45,51+75,41+49,43+73,28+63,76+45,79+35
75+80	18+42,12+31,87+24,62+66,28+64,17+91,51+41,35+57,34+99,63+75,38+86,88+90,61+23,99+12,10+88,86+98,78+52,18+51,53+98,90+39,54+79,84+54,87+20,10+58,17+62,69+28,79+65,24+94,92+30,94+31,59+64,80+26
14+14	22+57,18+30,83+60,93+42,77+99,77+22,69+58,81+73,90+60,30+20,64+51,10+27,95+96,34+91,69+29,66+50,60+97,87+32,25+24,45+84,14+77,71+50,35+45,37+58,27+14,41+19,33+51,40+37,59+58,10+32,38+49,92+10
53+98	15+57,68+17,57+38,86+19,12+15,19+47,60+37,43+14,64+35,74+31,59+54,94+81,71+12,14+18,22+92,39+27,85+21,50+35,72+60,29+70,87+56,42+69,49+40,30+95,52+67,76+63,66+21,27+45,88+63,11+29,47+56,49+70
66+53	49+93,48+90,84+68,42+19,59+92,89+66,20+43,91+63,53+43,40+25,15+91,64+91,98+60,14+54,51+74,45+77,64+91,58+52,23+72,82+51,23+64,59+96,15+35,55+87,49+86,35+31,87+95,73+40,78+98,88+23,73+82,39+41
29+63	23+58,90+57,20+96,56+78,84+85,35+50,61+89,16+40,43+80,66+94,58+22,63+11,73+40,75+33,22+40,65+79,40+11,30+68,81+44,76+90,57+71,86+36,98+25,46+24,35+76,16+28,76+60,90+30,91+22,88+92,16+35,11+30
95+32	58+66,86+94,52+57,63+96,26+10,11+92,40+21,60+71,22+26,45+31,19+42,84+26,78+83,59+37,13+69,49+36,43+63,66+55,49+78,59+51,78+31,67+82,43+70,39+27,94+30,48+20,72+44,15+95,79+35,20+20,52+71,78+51
60+19	71+77,14+63,97+11,10+24,46+36,16+43,77+26,80+44,68+11,90+77,97+36,52+31,50+31,71+78,98+41,45+46,76+47,17+99,59+40,97+12,74+12,20+11,83+30,17+37,10+47,50+48,37+75,29+24,49+32,35+83,65+91,91+19
35+64	82+23,42+94,55+76,23+34,53+46,75+30,90+59,44+80,58+56,19+75,95+47,90+27,88+90,64+15,97+46,31+20,15+61,20+95,93+78,72+30,69+80,46+94,41+96,21+20,90+18,17+92,95+17,46+56,63+62,72+82,88+37,89+70
55+86	56+41,90+42,30+42,41+60,11+73,48+52,72+40,76+83,87+92,29+93,25+86,22+91,54+10,49+16,73+75,33+71,48+98,91+49,54+37,76+45,45+51,13+14,44+95,46+36,39+48,23+30,66+98,78+73,29+87,22+47,77+55,70+23
72+12	84+35,87+52,69+87,31+72,74+86,67+92,83+15,78+21,63+27,38+29,72+82,17+42,84+60,59+84,58+65,26+81,20+37,66+79,19+62,18+72,51+77,90+80,62+10,95+65,76+19,61+92,53+71,98+86,67+62,17+29,38+80,79+99
17+35	14+62,73+91,12+41,89+51,47+47,41+63,96+48,22+47,89+43,90+92,75+87,56+51,11+80,69+84,72+37,55+80,70+96,67+10,42+54,77+82,26+28,77+98,91+52,12+48,25+85,65+55,19+90,64+61,72+47,18+42,87+92,62+91
17+59	85+44,67+97,63+65,50+19,12+78,98+50,67+63,68+88,82+99,27+21,35+16,15+59,98+95,37+62,27+54,38+69,12+65,80+99,39+49,53+55,29+68,95+19,41+54,95+51,44+36,88+37,37+12,96+86,84+80,36+48,21+96,97+82
41+96	13+16,36+96,66+93,42+21,61+35,51+90,46+76,73+85,30+41,78+23,52+90,84+74,85+91,25+32,45+65,44+15,25+53,38+66,84+15,90+75,36+87,74+32,60+69,69+48,57+89,87+36,11+18,27+55,53+45,95+16,26+90,74+43
52+92	33+82,37+26,84+55,29+30,39+56,42+23,92+19,24+56,36+90,75+60,20+65,64+81,86+90,88+17,90+40,37+18,86+96,49+47,47+30,40+79,19+13,15+33,42+94,68+44,94+38,45+67,69+59,39+31,56+79,95+52,66+46,78+25
22+28	66+63,98+29,48+37,27+74,17+71,99+97,79+41,54+84,22+96,66+54,36+89,36+15,46+99,98+88,80+54,52+40,91+71,75+12,86+33,12+94,84+46,19+22,20+42,57+67,36+27,96+15,63+43,46+11,75+32,63+41,76+75,53+50
99+76	66+39,44+28,14+81,57+46,75+10,93+85,59+74,18+45,26+74,97+77,27+84,31+70,49+41,94+71,92+17,22+77,34+91,30+69,70+73,13+48,54+23,41+16,56+92,29+80,80+49,88+19,79+89,21+54,37+87,70+99,33+32,93+78
54+50	91+14,95+53,53+29,40+46,56+34,24+25,98+20,78+95,30+66,75+37,11+72,69+28,92+38,17+27,15+58,80+10,19+27,50+11,30+53,24+54,63+14,98+53,56+11,55+42,19+48,47+53,49+90,49+81,49+21,18+95,23+61,71+98
74+58	26+93,94+33,17+46,63+59,21+31,29+24,90+99,50+96,18+50,84+82,69+50,96+96,25+21,46+42,21+19,33+61,26+70,86+87,33+99,38+32,62+65,55+64,52+91,59+84,93+57,90+83,89+77,62+75,10+44,17+23,71+92,15+26
98+65	82+95,62+70,19+31,22+34,60+35,58+37,97+85,89+68,65+86,17+24,23+60,27+14,42+47,81+61,31+77,92+89,16+20,58+22,17+34,34+44,67+66,20+89,27+10,21+55,85+39,27+63,34+43,22+20,28+41,94+16,37+51,32+98
46+30	29+85,92+50,18+70,97+20,43+20,68+21,48+71,61+13,96+90,28+70,39+45,79+99,74+99,94+45,91+46,17+29,50+77,10+61,18+86,57+86,10+78,29+33,84+16,98+25,95+64,37+90,48+33,30+78,98+83,45+17,95+90,89+37
92+75	75+99,66+68,49+93,63+20,16+47,77+33,35+89,24+47,52+79,28+23,65+24,77+81,62+14,92+32,48+40,82+33,50+22,19+18,95+19,16+14,81+36,21+82,83+91,18+25,19+86,45+39,47+37,13+31,23+84,93+39,25+45,12+31
80+96	48+17,43+70,92+70,96+94,13+30,23+89,37+71,38+26,69+45,44+82,14+94,16+48,37+42,39+52,50+88,55+92,30+74,23+34,28+49,59+69,34+62,35+88,98+83,44+59,36+69,43+42,41+73,22+31,78+13,49+33,44+19,76+13
40+68	46+22,81+70,13+93,56+12,43+54,45+78,75+44,96+65,41+49,44+92,44+13,25+58,21+74,25+86,15+51,61+71,24+27,58+74,42+22,55+89,62+15,17+71,55+79,71+42,97+27,42+12,96+51,79+49,37+21,51+19,47+77,99+21
33+67	54+65,60+88,83+22,42+59,91+72,22+71,38+71,19+58,73+17,57+27,83+76,86+48,47+55,39+66,63+95,52+38,22+28,32+67,32+16,49+56,19+30,71+82,31+95,34+40,13+51,37+36,43+35,11+86,28+84,51+76,57+25,48+61
13+44	16+57,58+20,11+43,14+88,42+83,53+62,10+15,41+49,66+52,84+40,77+20,86+61,82+39,58+21,15+30,57+95,30+43,61+37,52+32,14+77,82+30,95+76,59+22,78+19,47+25,21+75,96+19,98+10,70+62,56+79,94+24,51+41
36+29	35+39,44+36,23+47,32+41,33+60,62+52,98+45,44+75,77+14,39+22,75+23,45+50,61+67,21+98,85+81,39+37,42+76,28+59,25+94,42+63,44+90,85+44,52+17,41+62,42+46,88+75,67+80,11+57,66+20,41+25,90+60,68+13
83+88	25+62,75+74,93+69,65+23,74+61,46+18,85+54,97+62,54+41,89+40,45+90,16+18,20+14,91+40,57+82,76+87,11+18,54+19,78+91,32+88,76+90,97+20,19+12,85+33,21+54,14+55,49+66,26+41,61+28,20+92,90+79,71+33
23+37	25+66,52+63,51+47,42+40,93+65,90+16,21+30,72+15,27+20,74+19,98+33,35+76,52+82,20+51,29+52,13+29,73+47,16+40,94+12,32+36,38+18,93+56,81+33,19+94,96+63,57+58,33+49,67+73,40+87,47+90,69+80,20+60
26+74	40+54,81+16,31+62,77+29,47+16,51+15,24+61,50+48,39+88,46+41,10+39,99+73,79+98,46+69,53+17,40+39,29+53,92+69,18+69,11+90,55+64,40+54,96+51,95+54,47+58,16+41,69+75,72+50,98+75,25+45,22+81,95+28
56+69	33+84,87+38,11+16,47+20,51+25,95+91,70+61,47+66,41+73,72+36,96+73,42+54,36+13,93+45,23+73,72+71,88+73,47+69,98+23,52+88,39+60,47+38,95+82,61+33,41+38,65+69,74+36,32+59,59+96,16+40,86+36,17+91
61+50	35+15,77+51,65+42,91+53,76+11,65+67,74+67,73+48,31+39,90+44,14+23,96+57,39+63,85+16,70+14,16+62,85+89,63+86,10+53,93+73,45+67,35+60,59+55,53+49,86+32,75+12,31+83,48+73,21+90,71+38,58+61,54+11
80+53	73+72,65+42,74+52,69+31,90+50,49+62,23+68,10+10,23+26,61+85,54+41,72+82,46+18,26+36,33+13,71+66,11+98,89+96,15+83,50+55,31+32,25+99,76+12,76+75,47+52,55+16,62+94,96+30,53+13,85+73,42+49,88+40
76+76	13+15,76+62,97+26,62+15,91+95,51+33,85+23,42+74,70+67,10+85,79+93,29+55,80+38,41+61,61+83,32+38,81+99,32+83,21+91,33+69,81+67,43+19,63+75,61+26,24+89,24+23,94+77,89+36,87+76,48+66,37+57,75+15
19+85	19+99,88+15,47+26,27+99,36+77,15+10,80+41,59+14,54+97,20+59,48+55,98+52,98+96,10+97,25+14,49+68,79+70,74+88,63+72,20+74,64+27,70+67,26+60,10+62,38+34,73+57,56+26,68+32,16+80,95+59,68+69,88+69
39+55	80+11,33+86,14+80,92+26,15+86,19+23,45+24,68+84,95+76,50+45,45+90,58+65,32+33,83+47,44+52,91+62,34+47,33+16,94+88,30+21,65+68,58+67,49+13,72+61,37+24,62+65,54+22,70+67,90+70,79+24,30+47,90+79
16+88	81+77,74+85,56+97,24+95,75+35,52+87,93+14,78+69,75+39,90+81,46+91,61+35,22+14,77+22,84+18,15+95,39+84,92+92,77+28,39+94,94+67,39+36,92+29,65+78,10+52,89+93,85+99,79+85,83+69,78+46,87+48,12+26
30+29	95+91,15+80,56+94,16+94,60+20,39+67,77+29,88+95,75+97,37+95,83+36,88+31,80+66,76+52,72+92,19+85,24+14,34+55,61+41,31+84,56+86,33+71,84+68,33+67,64+42,36+55,61+19,55+64,47+28,79+75,80+15,62+83
65+11	80+67,66+77,48+44,28+92,90+63,98+29,36+37,36+21,92+87,60+26,66+26,18+87,32+20,51+90,57+69,10+43,49+76,98+16,38+81,56+83,10+22,92+90,90+28,99+30,67+37,94+73,46+41,27+59,94+56,36+59,42+74,84+30
41+97	13+31,17+47,39+46,67+40,37+40,43+46,92+80,16+80,63+22,67+25,63+16,27+27,14+29,49+63,30+54,12+64,87+33,17+90,99+49,62+21,96+27,43+66,98+55,56+71,59+84,45+94,75+60,29+92,91+89,24+94,35+41,63+24
15+15	96+73,13+20,28+39,72+63,28+78,64+40,17+10,70+78,56+11,46+47,10+79,13+63,85+46,97+97,90+53,31+22,72+81,70+85,95+12,71+98,90+87,52+11,21+62,81+75,52+68,74+75,90+17,42+56,36+80,29+20,69+94,43+32
72+56	73+28,73+21,64+76,19+54,88+72,51+40,71+96,56+42,45+94,86+21,38+84,78+44,30+51,49+94,61+41,97+82,99+35,42+85,44+11,40+33,43+73,51+70,47+30,59+84,49+54,31+21,53+20,49+69,92+54,51+33,92+78,54+71
39+36	10+14,57+94,12+72,17+85,73+31,74+53,77+17,15+23,71+33,53+83,65+98,86+72,23+94,56+25,56+76,48+56,87+43,47+67,83+49,91+14,98+21,28+58,62+63,50+33,49+43,84+46,62+93,48+76,20+40,86+60,31+18,87+21
58+12	41+21,42+11,10+49,62+55,67+75,92+20,48+15,45+85,11+17,46+63,24+25,72+52,99+20,36+12,41+86,45+37,65+46,62+38,52+95,21+98,28+42,98+31,46+61,88+63,86+10,54+90,14+33,77+59,34+53,97+27,58+59,58+23
32+80	12+49,56+77,99+48,76+67,26+31,45+85,91+86,70+57,46+71,15+66,41+13,59+49,38+97,37+56,16+88,60+46,35+25,85+93,87+84,89+47,50+92,49+81,12+68,12+27,16+12,59+95,64+63,51+53,56+35,97+23,60+40,20+78
90+96	27+52,89+34,36+81,83+44,55+94,54+84,10+26,80+56,59+93,90+38,16+63,39+39,33+10,90+73,65+22,39+20,20+36,62+15,40+93,17+65,92+64,38+73,89+74,21+60,14+43,81+36,17+57,70+52,84+55,16+46,85+54,95+44
35+21	70+50,12+97,11+33,58+90,64+17,83+78,63+39,33+20,98+20,90+60,98+56,27+55,59+59,22+76,17+92,43+43,73+19,65+11,13+88,75+51,12+27,90+29,97+52,53+30,49+45,82+39,24+18,70+48,62+65,43+89,93+65,87+88
92+53	18+49,66+57,69+15,72+80,60+18,33+16,41+42,94+11,83+30,66+87,27+20,70+49,72+85,76+13,86+79,83+82,82+71,48+44,20+36,97+66,52+58,29+22,73+41,31+25,19+88,81+73,37+20,48+57,31+15,64+82,65+67,20+68
55+54	90+36,37+75,60+68,44+60,80+91,50+14,49+12,22+51,32+83,30+42,97+22,42+77,40+73,53+63,12+62,90+95,18+34,37+68,63+46,24+59,79+14,56+78,75+24,24+90,71+93,55+30,60+47,70+17,28+98,54+85,65+79,57+17
97+37	71+72,65+42,73+87,28+39,76+11,39+41,23+38,12+69,92+85,27+31,11+71,42+13,83+24,52+26,30+17,42+66,56+32,48+82,72+41,23+75,45+12,85+32,74+88,63+84,91+44,34+78,69+36,51+74,43+64,94+13,56+56,95+45
92+19	49+64,77+81,35+42,44+95,34+44,31+10,96+61,20+57,77+64,32+10,17+95,12+60,92+54,30+52,60+76,90+14,91+41,19+71,10+14,88+60,20+43,85+42,27+74,28+67,91+35,43+42,30+18,12+86,31+63,88+84,30+46,19+36
38+15	39+62,80+75,12+62,43+52,23+29,39+25,68+39,62+45,28+18,42+13,65+35,42+62,66+41,72+89,58+79,48+87,73+25,33+49,49+24,74+12,24+63,76+51,55+61,68+86,51+29,16+37,27+75,61+99,65+31,31+50,70+65,67+80
23+89	38+32,81+60,24+49,65+56,16+12,16+62,47+48,84+82,30+49,56+46,72+48,48+37,41+70,15+84,91+43,28+10,29+10,76+51,54+34,99+79,88+65,63+95,84+89,41+14,94+16,41+94,24+48,14+52,42+93,59+17,58+47,93+84
47+92	69+79,22+40,86+88,50+13,53+34,74+75,77+30,14+75,83+28,42+10,84+59,51+71,74+50,96+81,45+61,87+72,49+97,33+57,46+53,97+16,60+66,15+32,67+60,94+93,69+61,72+44,42+74,27+38,24+60,19+38,47+71,76+58
62+88	11+84,85+10,10+74,88+31,94+83,82+12,62+54,48+90,25+87,74+36,50+62,64+82,67+87,23+52,60+88,16+88,11+94,65+37,48+56,50+40,66+82,72+84,18+96,24+78,33+59,84+55,46+76,72+30,67+37,60+37,58+34,88+10
18+28	15+31,56+40,61+95,61+36,84+96,42+38,32+21,13+94,23+95,30+11,73+33,94+46,98+42,74+97,12+14,96+81,38+43,48+77,38+56,85+78,30+72,92+51,79+78,58+75,98+88,55+52,60+50,63+80,10+40,17+91,25+91,80+31
